station_id, time UTC, AtmosphericPressure mb, WindDirection degrees, WindSpeed kn, Gust kn, AirTemperature degree C, RelativeHumidity percent
M4, 2012-03-19T10:00:00Z, NaN,226,23.481,32.731,10.654, NaN
M4, 2012-03-19T11:00:00Z, NaN,222,24.335,32.589,10.757, NaN
M4, 2012-03-19T13:00:00Z, NaN,222,24.762,33.158,10.483, NaN
M4, 2012-03-19T14:00:00Z, NaN,222,26.327,38.708,10.518, NaN
M4, 2012-03-19T15:00:00Z, NaN,225,25.189,34.012,10.928, NaN
M4, 2012-03-19T16:00:00Z, NaN,225,23.908,33.158,11.03, NaN
M4, 2012-03-19T17:00:00Z, NaN,227,23.196,31.593,11.064, NaN
M4, 2012-03-19T18:00:00Z, NaN,226,24.05,32.447,11.201, NaN
M4, 2012-03-19T19:00:00Z, NaN,227,22.343,30.881,11.099, NaN
M4, 2012-03-19T20:00:00Z, NaN,228,22.485,30.739,11.133, NaN
M4, 2012-03-19T21:00:00Z, NaN,227,23.054,30.312,11.099, NaN
M4, 2012-03-19T22:00:00Z, NaN,228,22.058,30.597,10.996, NaN
M4, 2012-03-19T23:00:00Z, NaN,232,23.339,32.731,11.099, NaN
M4, 2012-03-20T00:00:00Z, NaN,236,20.92,29.031,11.099, NaN
M4, 2012-03-20T01:00:00Z, NaN,232,21.204,29.743,11.03, NaN
M4, 2012-03-20T02:00:00Z, NaN,227,20.777,27.181,10.962, NaN
M4, 2012-03-20T03:00:00Z, NaN,233,20.35,31.023,10.928, NaN
M4, 2012-03-20T04:00:00Z, NaN,225,21.346,31.166,10.894, NaN
M4, 2012-03-20T05:00:00Z, NaN,225,20.35,27.323,10.859, NaN
M4, 2012-03-20T06:00:00Z, NaN,223,20.35,27.893,10.791, NaN
M4, 2012-03-20T07:00:00Z, NaN,225,21.346,30.454,10.688, NaN
M4, 2012-03-20T08:00:00Z, NaN,218,22.485,30.597,10.757, NaN
M4, 2012-03-20T09:00:00Z, NaN,219,21.631,28.32,10.757, NaN
M4, 2012-03-20T10:00:00Z, NaN,219,20.35,27.181,10.825, NaN
M4, 2012-03-20T11:00:00Z, NaN,219,22.058,29.173,10.996, NaN
M4, 2012-03-20T12:00:00Z, NaN,214,20.92,30.027,10.688, NaN
M4, 2012-03-20T13:00:00Z, NaN,213,23.054,31.877,10.825, NaN
M4, 2012-03-20T14:00:00Z, NaN,213,21.631,28.889,10.654, NaN
M4, 2012-03-20T15:00:00Z, NaN,202,23.481,31.45,10.688, NaN
M4, 2012-03-20T16:00:00Z, NaN,206,22.343,29.6,10.62, NaN
M4, 2012-03-20T17:00:00Z, NaN,210,23.196,33.158,10.688, NaN
M4, 2012-03-20T18:00:00Z, NaN,210,23.054,33.3,10.757, NaN
M4, 2012-03-20T19:00:00Z, NaN,204,23.339,30.17,10.723, NaN
M4, 2012-03-20T20:00:00Z, NaN,205,23.196,32.731,10.654, NaN
M4, 2012-03-20T21:00:00Z, NaN,208,23.623,32.447,10.586, NaN
M4, 2012-03-20T22:00:00Z, NaN,211,23.339,31.45,10.62, NaN
M4, 2012-03-20T23:00:00Z, NaN,214,21.916,32.304,10.586, NaN
M4, 2012-03-21T00:00:00Z, NaN,215,23.481,32.447,10.688, NaN
M4, 2012-03-21T01:00:00Z, NaN,213,23.054,31.023,10.757, NaN
M4, 2012-03-21T02:00:00Z, NaN,215,22.485,31.735,10.757, NaN
M4, 2012-03-21T03:00:00Z, NaN,217,22.77,30.739,10.757, NaN
M4, 2012-03-21T04:00:00Z, NaN,211,21.062,29.6,10.654, NaN
M4, 2012-03-21T05:00:00Z, NaN,211,21.916,29.031,10.62, NaN
M4, 2012-03-21T06:00:00Z, NaN,211,20.493,27.181,10.654, NaN
M4, 2012-03-21T07:00:00Z, NaN,202,19.923,27.893,10.483, NaN
M4, 2012-03-21T08:00:00Z, NaN,206,18.358,26.327,10.449, NaN
M4, 2012-03-21T09:00:00Z, NaN,199,20.92,26.754,10.654, NaN
M4, 2012-03-21T10:00:00Z, NaN,200,19.069,24.62,10.142, NaN
M4, 2012-03-21T11:00:00Z, NaN,206,21.631,29.031,9.629, NaN
M4, 2012-03-21T12:00:00Z, NaN,206,20.208,29.885,10.039, NaN
M4, 2012-03-21T13:00:00Z, NaN,201,21.204,27.466,10.107, NaN
M4, 2012-03-21T14:00:00Z, NaN,196,19.639,25.9,10.381, NaN
M4, 2012-03-21T15:00:00Z, NaN,198,19.923,25.473,10.415, NaN
M4, 2012-03-21T16:00:00Z, NaN,193,19.639,24.762,10.483, NaN
M4, 2012-03-21T17:00:00Z, NaN,195,17.646,22.912,10.518, NaN
M4, 2012-03-21T18:00:00Z, NaN,191,17.077,22.627,10.449, NaN
M4, 2012-03-21T19:00:00Z, NaN,197,16.081,22.912,10.552, NaN
M4, 2012-03-21T20:00:00Z, NaN,198,16.223,22.2,10.654, NaN
M4, 2012-03-21T21:00:00Z, NaN,201,13.946,19.354,10.654, NaN
M4, 2012-03-21T22:00:00Z, NaN,177,10.104,14.231,10.347, NaN
M4, 2012-03-21T23:00:00Z, NaN,162,11.1,15.369,10.142, NaN
M4, 2012-03-22T00:00:00Z, NaN,165,14.8,19.923,10.005, NaN
M4, 2012-03-22T01:00:00Z, NaN,169,16.793,21.489,9.834, NaN
M4, 2012-03-22T02:00:00Z, NaN,173,17.077,22.2,9.663, NaN
M4, 2012-03-22T03:00:00Z, NaN,166,17.077,22.058,9.492, NaN
M4, 2012-03-22T04:00:00Z, NaN,178,14.231,17.504,9.287, NaN
M4, 2012-03-22T05:00:00Z, NaN,163,14.089,17.362,8.945, NaN
M4, 2012-03-22T06:00:00Z, NaN,159,13.235,18.073,8.706, NaN
M4, 2012-03-22T07:00:00Z, NaN,155,13.804,19.639,8.638, NaN
M4, 2012-03-22T08:00:00Z, NaN,145,15.369,20.635,8.809, NaN
M4, 2012-03-22T09:00:00Z, NaN,144,15.085,20.493,9.048, NaN
M4, 2012-03-22T10:00:00Z, NaN,135,13.946,19.781,8.877, NaN
M4, 2012-03-22T11:00:00Z, NaN,117,15.085,20.493,9.116, NaN
M4, 2012-03-22T12:00:00Z, NaN,107,13.946,18.927,9.595, NaN
M4, 2012-03-22T13:00:00Z, NaN,98,10.958,16.508,9.971, NaN
M4, 2012-03-22T14:00:00Z, NaN,91,9.392,14.658,10.176, NaN
M4, 2012-03-22T15:00:00Z, NaN,97,13.946,19.354,10.62, NaN
M4, 2012-03-22T16:00:00Z, NaN,99,13.662,20.635,10.825, NaN
M4, 2012-03-22T17:00:00Z, NaN,86,8.681,15.654,11.03, NaN
M4, 2012-03-22T18:00:00Z, NaN,100,12.239,19.354,11.44, NaN
M4, 2012-03-22T19:00:00Z, NaN,107,12.666,18.5,11.611, NaN
M4, 2012-03-22T20:00:00Z, NaN,123,14.516,20.35,11.646, NaN
M4, 2012-03-22T21:00:00Z, NaN,130,17.362,23.196,11.406, NaN
M4, 2012-03-22T22:00:00Z, NaN,133,15.654,20.777,10.962, NaN
M4, 2012-03-22T23:00:00Z, NaN,142,16.081,20.493,10.791, NaN
M4, 2012-03-23T00:00:00Z, NaN,129,15.654,22.2,10.483, NaN
M4, 2012-03-23T01:00:00Z, NaN,132,16.935,21.631,10.347, NaN
M4, 2012-03-23T02:00:00Z, NaN,139,18.216,23.766,10.415, NaN
M4, 2012-03-23T03:00:00Z, NaN,139,16.081,20.493,10.552, NaN
M4, 2012-03-23T04:00:00Z, NaN,137,17.789,22.485,10.244, NaN
M4, 2012-03-23T05:00:00Z, NaN,142,17.931,23.766,10.142, NaN
M4, 2012-03-23T06:00:00Z, NaN,151,16.223,21.062,10.107, NaN
M4, 2012-03-23T07:00:00Z, NaN,142,16.935,21.773,10.005, NaN
M4, 2012-03-23T08:00:00Z, NaN,146,18.073,23.623,9.971, NaN
M4, 2012-03-23T09:00:00Z, NaN,152,19.496,23.908,9.561, NaN
M4, 2012-03-23T10:00:00Z, NaN,158,18.216,23.339,9.287, NaN
M4, 2012-03-23T11:00:00Z, NaN,156,16.508,21.773,9.287, NaN
M4, 2012-03-23T12:00:00Z, NaN,148,17.219,23.054,9.355, NaN
M4, 2012-03-23T13:00:00Z, NaN,149,16.366,20.493,9.766, NaN
M4, 2012-03-23T14:00:00Z, NaN,146,16.793,20.635,10.039, NaN
M4, 2012-03-23T15:00:00Z, NaN,140,16.081,19.923,10.073, NaN
M4, 2012-03-23T16:00:00Z, NaN,125,15.369,19.923,10.415, NaN
M4, 2012-03-23T17:00:00Z, NaN,136,16.935,22.912,10.278, NaN
M4, 2012-03-23T18:00:00Z, NaN,136,17.789,23.623,10.518, NaN
M4, 2012-03-23T19:00:00Z, NaN,130,19.354,24.62,10.654, NaN
M4, 2012-03-23T20:00:00Z, NaN,133,17.931,22.058,10.62, NaN
M4, 2012-03-23T21:00:00Z, NaN,137,17.646,21.916,10.723, NaN
M4, 2012-03-23T22:00:00Z, NaN,133,16.793,20.635,10.62, NaN
M4, 2012-03-23T23:00:00Z, NaN,142,18.073,23.054,10.449, NaN
M4, 2012-03-24T00:00:00Z, NaN,147,18.5,24.335,10.313, NaN
M4, 2012-03-24T01:00:00Z, NaN,149,19.354,25.9,10.073, NaN
M4, 2012-03-24T02:00:00Z, NaN,149,20.777,27.181,9.971, NaN
M4, 2012-03-24T03:00:00Z, NaN,154,21.204,27.039,9.868, NaN
M4, 2012-03-24T04:00:00Z, NaN,151,22.058,27.75,9.834, NaN
M4, 2012-03-24T05:00:00Z, NaN,153,22.343,29.173,10.142, NaN
M4, 2012-03-24T06:00:00Z, NaN,155,21.062,27.181,10.244, NaN
M4, 2012-03-24T07:00:00Z, NaN,137,19.354,24.762,10.278, NaN
M4, 2012-03-24T08:00:00Z, NaN,139,21.489,29.173,10.757, NaN
M4, 2012-03-24T09:00:00Z, NaN,142,21.489,27.608,10.962, NaN
M4, 2012-03-24T10:00:00Z, NaN,139,20.635,28.32,11.27, NaN
M4, 2012-03-24T11:00:00Z, NaN,143,19.069,24.335,11.406, NaN
M4, 2012-03-24T12:00:00Z, NaN,141,19.069,24.335,11.577, NaN
M4, 2012-03-24T13:00:00Z, NaN,145,18.073,22.77,11.748, NaN
M4, 2012-03-24T14:00:00Z, NaN,144,14.658,18.643,11.748, NaN
M4, 2012-03-24T15:00:00Z, NaN,141,12.95,16.508,11.885, NaN
M4, 2012-03-24T16:00:00Z, NaN,156,14.943,18.643,12.671, NaN
M4, 2012-03-24T17:00:00Z, NaN,151,13.662,17.219,12.603, NaN
M4, 2012-03-24T18:00:00Z, NaN,153,11.527,13.946,12.021, NaN
M4, 2012-03-24T19:00:00Z, NaN,151,10.389,13.235,12.09, NaN
M4, 2012-03-24T20:00:00Z, NaN,158,11.527,13.946,12.192, NaN
M4, 2012-03-24T21:00:00Z, NaN,149,16.508,20.493,12.329, NaN
M4, 2012-03-24T22:00:00Z, NaN,151,15.939,19.781,11.748, NaN
M4, 2012-03-24T23:00:00Z, NaN,158,13.804,17.362,11.543, NaN
M4, 2012-03-25T00:00:00Z, NaN,206,8.681,11.669,11.03, NaN
M4, 2012-03-25T01:00:00Z, NaN,210,8.966,12.381,10.996, NaN
M4, 2012-03-25T02:00:00Z, NaN,214,14.231,19.639,11.27, NaN
M4, 2012-03-25T03:00:00Z, NaN,185,10.104,13.377,10.894, NaN
M4, 2012-03-25T04:00:00Z, NaN,190,12.523,15.512,10.825, NaN
M4, 2012-03-25T05:00:00Z, NaN,167,13.092,17.504,10.859, NaN
M4, 2012-03-25T06:00:00Z, NaN,157,13.519,17.504,10.654, NaN
M4, 2012-03-25T07:00:00Z, NaN,166,11.385,15.796,10.757, NaN
M4, 2012-03-25T08:00:00Z, NaN,195,14.373,18.216,11.201, NaN
M4, 2012-03-25T09:00:00Z, NaN,196,10.673,13.946,10.928, NaN
M4, 2012-03-25T10:00:00Z, NaN,193,10.673,15.085,11.03, NaN
M4, 2012-03-25T11:00:00Z, NaN,188,10.816,13.946,10.962, NaN
M4, 2012-03-25T12:00:00Z, NaN,196,9.677,12.666,11.201, NaN
M4, 2012-03-25T13:00:00Z, NaN,168,9.677,11.812,10.996, NaN
M4, 2012-03-25T14:00:00Z, NaN,163,6.973,9.25,10.859, NaN
M4, 2012-03-25T15:00:00Z, NaN,184,5.55,7.542,11.03, NaN
M4, 2012-03-25T16:00:00Z, NaN,181,3.842,5.55,11.133, NaN
M4, 2012-03-25T17:00:00Z, NaN,220,6.262,8.539,11.133, NaN
M4, 2012-03-25T18:00:00Z, NaN,192,3.985,6.119,10.894, NaN
M4, 2012-03-25T19:00:00Z, NaN,195,4.412,6.831,10.723, NaN
M4, 2012-03-25T20:00:00Z, NaN,166,3.7,5.123,10.586, NaN
M4, 2012-03-25T21:00:00Z, NaN,111,5.123,8.539,10.518, NaN
M4, 2012-03-25T22:00:00Z, NaN,111,6.689,9.819,10.518, NaN
M4, 2012-03-25T23:00:00Z, NaN,114,9.392,13.377,10.654, NaN
M4, 2012-03-26T00:00:00Z, NaN,116,7.115,10.246,10.791, NaN
M4, 2012-03-26T01:00:00Z, NaN,136,8.681,11.385,11.03, NaN
M4, 2012-03-26T02:00:00Z, NaN,160,12.096,14.516,11.543, NaN
M4, 2012-03-26T03:00:00Z, NaN,150,12.239,15.796,11.304, NaN
M4, 2012-03-26T04:00:00Z, NaN,155,16.081,20.35,11.167, NaN
M4, 2012-03-26T05:00:00Z, NaN,155,15.796,19.781,10.962, NaN
M4, 2012-03-26T06:00:00Z, NaN,155,14.089,17.646,10.825, NaN
M4, 2012-03-26T07:00:00Z, NaN,153,14.516,18.358,10.791, NaN
M4, 2012-03-26T08:00:00Z, NaN,154,14.516,18.358,10.928, NaN
M4, 2012-03-26T09:00:00Z, NaN,153,14.943,18.643,11.167, NaN
M4, 2012-03-26T10:00:00Z, NaN,152,15.085,19.496,10.996, NaN
M4, 2012-03-26T11:00:00Z, NaN,147,12.096,15.796,10.928, NaN
M4, 2012-03-26T12:00:00Z, NaN,138,10.389,15.512,10.962, NaN
M4, 2012-03-26T13:00:00Z, NaN,143,9.819,12.808,11.235, NaN
M4, 2012-03-26T14:00:00Z, NaN,125,11.527,15.512,11.235, NaN
M4, 2012-03-26T15:00:00Z, NaN,116,8.966,12.666,11.543, NaN
M4, 2012-03-26T16:00:00Z, NaN,125,9.392,13.092,11.851, NaN
M4, 2012-03-26T17:00:00Z, NaN,125,7.115,11.669,11.987, NaN
M4, 2012-03-26T18:00:00Z, NaN,143,6.119,9.392,12.192, NaN
M4, 2012-03-26T19:00:00Z, NaN,138,3.7,6.546,12.227, NaN
M4, 2012-03-26T20:00:00Z, NaN,114,3.842,8.112,11.714, NaN
M4, 2012-03-26T21:00:00Z, NaN,139,7.542,10.816,12.261, NaN
M4, 2012-03-26T22:00:00Z, NaN,118,5.123,8.966,11.611, NaN
M4, 2012-03-26T23:00:00Z, NaN,149,12.381,16.366,12.295, NaN
M4, 2012-03-27T00:00:00Z, NaN,150,11.812,14.8,11.782, NaN
M4, 2012-03-27T01:00:00Z, NaN,161,10.104,12.239,11.372, NaN
M4, 2012-03-27T02:00:00Z, NaN,168,10.389,13.377,11.406, NaN
M4, 2012-03-27T03:00:00Z, NaN,165,11.527,14.8,11.27, NaN
M4, 2012-03-27T04:00:00Z, NaN,163,9.677,12.239,10.996, NaN
M4, 2012-03-27T05:00:00Z, NaN,154,10.531,13.662,10.928, NaN
M4, 2012-03-27T06:00:00Z, NaN,155,10.958,13.804,10.791, NaN
M4, 2012-03-27T07:00:00Z, NaN,150,10.816,13.804,10.757, NaN
M4, 2012-03-27T08:00:00Z, NaN,155,11.954,14.943,10.791, NaN
M4, 2012-03-27T09:00:00Z, NaN,151,12.096,15.369,10.825, NaN
M4, 2012-03-27T10:00:00Z, NaN,152,11.669,15.227,10.928, NaN
M4, 2012-03-27T11:00:00Z, NaN,160,11.669,14.8,11.03, NaN
M4, 2012-03-27T12:00:00Z, NaN,154,10.104,13.092,11.099, NaN
M4, 2012-03-27T13:00:00Z, NaN,163,9.962,12.523,11.372, NaN
M4, 2012-03-27T14:00:00Z, NaN,161,7.4,9.677,11.44, NaN
M4, 2012-03-27T15:00:00Z, NaN,142,5.835,8.539,11.543, NaN
M4, 2012-03-27T16:00:00Z, NaN,149,5.835,7.827,11.851, NaN
M4, 2012-03-27T17:00:00Z, NaN,135,4.269,7.4,11.782, NaN
M4, 2012-03-27T18:00:00Z, NaN,93,2.989,6.119,11.68, NaN
M4, 2012-03-27T19:00:00Z, NaN,76,2.846,5.55,11.851, NaN
M4, 2012-03-27T20:00:00Z, NaN,57,3.273,6.689,11.987, NaN
M4, 2012-03-27T21:00:00Z, NaN,76,3.273,6.119,11.68, NaN
M4, 2012-03-27T22:00:00Z, NaN,87,6.831,10.673,11.543, NaN
M4, 2012-03-27T23:00:00Z, NaN,99,4.127,6.404,11.475, NaN
M4, 2012-03-28T00:00:00Z, NaN,106,4.269,6.831,11.646, NaN
M4, 2012-03-28T01:00:00Z, NaN,125,1.423,4.981,11.167, NaN
M4, 2012-03-28T02:00:00Z, NaN,85,2.135,4.127,10.928, NaN
M4, 2012-03-28T03:00:00Z, NaN,135,2.277,5.265,10.688, NaN
M4, 2012-03-28T04:00:00Z, NaN,310,1.281,3.7,10.415, NaN
M4, 2012-03-28T05:00:00Z, NaN,287,1.708,4.412,10.449, NaN
M4, 2012-03-28T06:00:00Z, NaN,272,2.419,4.127,10.381, NaN
M4, 2012-03-28T07:00:00Z, NaN,282,5.408,7.685,10.654, NaN
M4, 2012-03-28T08:00:00Z, NaN,288,4.127,6.119,10.859, NaN
M4, 2012-03-28T09:00:00Z, NaN,304,5.408,7.4,11.133, NaN
M4, 2012-03-28T10:00:00Z, NaN,294,2.846,4.839,11.27, NaN
M4, 2012-03-28T11:00:00Z, NaN,297,3.842,5.55,11.167, NaN
M4, 2012-03-28T12:00:00Z, NaN,328,5.977,8.112,11.235, NaN
M4, 2012-03-28T13:00:00Z, NaN,321,3.273,4.981,11.338, NaN
M4, 2012-03-28T14:00:00Z, NaN,313,4.839,6.831,11.406, NaN
M4, 2012-03-28T15:00:00Z, NaN,327,3.842,5.408,11.68, NaN
M4, 2012-03-28T16:00:00Z, NaN,339,5.692,8.254,11.851, NaN
M4, 2012-03-28T17:00:00Z, NaN,355,3.7,5.265,12.09, NaN
M4, 2012-03-28T18:00:00Z, NaN,344,3.842,5.408,11.714, NaN
M4, 2012-03-28T19:00:00Z, NaN,323,3.273,4.981,11.406, NaN
M4, 2012-03-28T20:00:00Z, NaN,294,3.273,4.839,11.235, NaN
M4, 2012-03-28T21:00:00Z, NaN,287,3.131,4.981,10.962, NaN
M4, 2012-03-28T22:00:00Z, NaN,276,4.412,6.546,11.03, NaN
M4, 2012-03-28T23:00:00Z, NaN,300,4.696,6.689,11.099, NaN
M4, 2012-03-29T00:00:00Z, NaN,293,5.123,6.973,10.996, NaN
M4, 2012-03-29T01:00:00Z, NaN,314,4.554,6.119,10.928, NaN
M4, 2012-03-29T05:00:00Z, NaN,306,7.827,10.531,9.185, NaN
M4, 2012-03-29T06:00:00Z, NaN,326,8.966,12.239,8.091, NaN
M4, 2012-03-29T07:00:00Z, NaN,357,8.539,11.385,8.364, NaN
M4, 2012-03-29T08:00:00Z, NaN,330,7.542,12.239,8.501, NaN
M4, 2012-03-29T09:00:00Z, NaN,322,5.692,8.823,8.433, NaN
M4, 2012-03-29T10:00:00Z, NaN,319,7.969,11.669,8.945, NaN
M4, 2012-03-29T11:00:00Z, NaN,321,9.108,12.808,9.219, NaN
M4, 2012-03-29T12:00:00Z, NaN,308,8.966,13.377,9.082, NaN
M4, 2012-03-29T13:00:00Z, NaN,324,9.25,13.092,9.424, NaN
M4, 2012-03-29T14:00:00Z, NaN,317,9.819,14.089,9.937, NaN
M4, 2012-03-29T15:00:00Z, NaN,332,10.816,14.089,9.868, NaN
M4, 2012-03-29T16:00:00Z, NaN,336,9.677,13.519,10.005, NaN
M4, 2012-03-29T17:00:00Z, NaN,347,10.673,13.519,9.971, NaN
M4, 2012-03-29T18:00:00Z, NaN,333,9.535,12.096,9.8, NaN
M4, 2012-03-29T19:00:00Z, NaN,352,8.681,12.95,9.868, NaN
M4, 2012-03-29T20:00:00Z, NaN,351,10.389,14.516,9.8, NaN
M4, 2012-03-29T21:00:00Z, NaN,339,10.104,14.943,9.937, NaN
M4, 2012-03-29T22:00:00Z, NaN,328,9.819,12.666,9.902, NaN
M4, 2012-03-29T23:00:00Z, NaN,354,11.242,16.223,9.663, NaN
M4, 2012-03-30T00:00:00Z, NaN,344,9.535,13.804,9.8, NaN
M4, 2012-03-30T01:00:00Z, NaN,354,8.681,11.954,9.868, NaN
M4, 2012-03-30T02:00:00Z, NaN,331,9.535,12.523,9.697, NaN
M4, 2012-03-30T03:00:00Z, NaN,344,9.677,12.523,9.663, NaN
M4, 2012-03-30T04:00:00Z, NaN,338,10.389,12.95,9.834, NaN
M4, 2012-03-30T05:00:00Z, NaN,331,12.239,15.796,9.766, NaN
M4, 2012-03-30T06:00:00Z, NaN,335,11.385,14.943,9.697, NaN
M4, 2012-03-30T07:00:00Z, NaN,331,11.812,15.369,9.868, NaN
M4, 2012-03-30T08:00:00Z, NaN,335,10.531,15.512,9.902, NaN
M4, 2012-03-30T09:00:00Z, NaN,340,10.816,15.369,9.8, NaN
M4, 2012-03-30T10:00:00Z, NaN,330,11.669,15.512,9.902, NaN
M4, 2012-03-30T11:00:00Z, NaN,323,12.95,15.796,9.971, NaN
M4, 2012-03-30T12:00:00Z, NaN,325,12.381,15.939,9.971, NaN
M4, 2012-03-30T13:00:00Z, NaN,323,10.531,13.804,10.039, NaN
M4, 2012-03-30T14:00:00Z, NaN,317,10.958,14.089,10.142, NaN
M4, 2012-03-30T15:00:00Z, NaN,320,12.239,14.658,9.902, NaN
M4, 2012-03-30T16:00:00Z, NaN,335,11.385,14.516,10.005, NaN
M4, 2012-03-30T17:00:00Z, NaN,311,10.389,13.235,10.107, NaN
M4, 2012-03-30T18:00:00Z, NaN,325,13.804,17.789,9.902, NaN
M4, 2012-03-30T19:00:00Z, NaN,333,10.389,17.077,9.731, NaN
M4, 2012-03-30T20:00:00Z, NaN,349,12.523,22.2,9.526, NaN
M4, 2012-03-30T21:00:00Z, NaN,336,10.246,13.377,9.492, NaN
M4, 2012-03-30T22:00:00Z, NaN,334,13.092,16.081,9.697, NaN
M4, 2012-03-30T23:00:00Z, NaN,350,15.227,19.496,10.21, NaN
M4, 2012-03-31T00:00:00Z, NaN,346,15.085,18.927,10.347, NaN
M4, 2012-03-31T01:00:00Z, NaN,5,14.8,19.212,10.244, NaN
M4, 2012-03-31T02:00:00Z, NaN,349,13.804,18.216,9.834, NaN
M4, 2012-03-31T03:00:00Z, NaN,9,14.373,19.069,9.8, NaN
M4, 2012-03-31T04:00:00Z, NaN,15,13.946,18.216,9.663, NaN
M4, 2012-03-31T05:00:00Z, NaN,18,13.946,19.354,9.287, NaN
M4, 2012-03-31T06:00:00Z, NaN,37,14.8,19.354,9.8, NaN
M4, 2012-03-31T07:00:00Z, NaN,12,12.096,15.085,10.176, NaN
M4, 2012-03-31T08:00:00Z, NaN,40,11.954,15.369,10.176, NaN
M4, 2012-03-31T09:00:00Z, NaN,44,12.381,18.358,10.039, NaN
M4, 2012-03-31T10:00:00Z, NaN,37,9.392,12.381,10.107, NaN
M4, 2012-03-31T11:00:00Z, NaN,20,7.258,10.389,10.142, NaN
M4, 2012-03-31T12:00:00Z, NaN,22,8.966,11.812,10.244, NaN
M4, 2012-03-31T13:00:00Z, NaN,24,8.823,11.1,10.347, NaN
M4, 2012-03-31T14:00:00Z, NaN,16,8.966,11.812,10.313, NaN
M4, 2012-03-31T15:00:00Z, NaN,4,9.25,11.669,10.142, NaN
M4, 2012-03-31T16:00:00Z, NaN,30,7.685,10.104,9.663, NaN
M4, 2012-03-31T17:00:00Z, NaN,63,10.389,13.377,9.834, NaN
M4, 2012-03-31T18:00:00Z, NaN,68,9.535,13.092,9.595, NaN
M4, 2012-03-31T19:00:00Z, NaN,60,8.823,11.242,9.458, NaN
M4, 2012-03-31T20:00:00Z, NaN,50,6.973,9.819,9.39, NaN
M4, 2012-03-31T21:00:00Z, NaN,42,6.689,9.392,9.424, NaN
M4, 2012-03-31T22:00:00Z, NaN,46,6.831,9.677,9.526, NaN
M4, 2012-03-31T23:00:00Z, NaN,34,6.831,9.25,9.595, NaN
M4, 2012-04-01T00:00:00Z, NaN,35,6.262,8.823,9.663, NaN
M4, 2012-04-01T01:00:00Z, NaN,57,4.839,6.546,9.595, NaN
M4, 2012-04-01T02:00:00Z, NaN,58,4.127,5.692,9.595, NaN
M4, 2012-04-01T03:00:00Z, NaN,87,1.423,3.415,9.458, NaN
M4, 2012-04-01T04:00:00Z, NaN,326,0.569,2.277,9.458, NaN
M4, 2012-04-01T05:00:00Z, NaN,349,3.985,7.827,9.526, NaN
M4, 2012-04-01T06:00:00Z, NaN,353,0.285,2.562,9.15, NaN
M4, 2012-04-01T07:00:00Z, NaN,230,2.277,4.554,9.424, NaN
M4, 2012-04-01T08:00:00Z, NaN,283,3.558,5.123,9.766, NaN
M4, 2012-04-01T09:00:00Z, NaN,312,7.258,9.392,10.039, NaN
M4, 2012-04-01T10:00:00Z, NaN,323,8.681,11.669,10.107, NaN
M4, 2012-04-01T11:00:00Z, NaN,332,7.542,10.246,10.005, NaN
M4, 2012-04-01T12:00:00Z, NaN,32,4.554,6.404,9.868, NaN
M4, 2012-04-01T13:00:00Z, NaN,29,2.989,4.981,10.005, NaN
M4, 2012-04-01T14:00:00Z, NaN,351,2.419,4.412,9.902, NaN
M4, 2012-04-01T15:00:00Z, NaN,346,6.973,11.242,9.629, NaN
M4, 2012-04-01T16:00:00Z, NaN,356,5.692,8.681,9.526, NaN
M4, 2012-04-01T17:00:00Z, NaN,310,2.419,4.839,9.629, NaN
M4, 2012-04-01T18:00:00Z, NaN,307,6.689,9.108,9.697, NaN
M4, 2012-04-01T19:00:00Z, NaN,324,6.689,9.962,9.697, NaN
M4, 2012-04-01T20:00:00Z, NaN,346,6.689,9.392,9.868, NaN
M4, 2012-04-01T21:00:00Z, NaN,343,5.265,7.827,9.766, NaN
M4, 2012-04-01T22:00:00Z, NaN,315,3.415,5.408,9.663, NaN
M4, 2012-04-01T23:00:00Z, NaN,339,4.269,6.831,9.697, NaN
M4, 2012-04-02T00:00:00Z, NaN,347,3.415,5.265,9.731, NaN
M4, 2012-04-02T01:00:00Z, NaN,319,3.842,5.835,9.697, NaN
M4, 2012-04-02T02:00:00Z, NaN,304,5.835,7.4,9.971, NaN
M4, 2012-04-02T03:00:00Z, NaN,294,5.265,7.258,9.834, NaN
M4, 2012-04-02T04:00:00Z, NaN,306,5.408,7.827,9.868, NaN
M4, 2012-04-02T05:00:00Z, NaN,294,4.554,6.119,9.868, NaN
M4, 2012-04-02T06:00:00Z, NaN,290,6.546,8.966,9.868, NaN
M4, 2012-04-02T07:00:00Z, NaN,286,8.681,11.1,9.902, NaN
M4, 2012-04-02T08:00:00Z, NaN,308,9.819,12.381,9.492, NaN
M4, 2012-04-02T09:00:00Z, NaN,303,10.958,13.092,9.561, NaN
M4, 2012-04-02T10:00:00Z, NaN,293,8.681,10.389,9.8, NaN
M4, 2012-04-02T11:00:00Z, NaN,292,9.392,11.954,9.8, NaN
M4, 2012-04-02T12:00:00Z, NaN,292,8.396,10.531,9.868, NaN
M4, 2012-04-02T13:00:00Z, NaN,283,8.681,11.385,9.834, NaN
M4, 2012-04-02T14:00:00Z, NaN,294,10.246,12.381,9.731, NaN
M4, 2012-04-02T15:00:00Z, NaN,297,10.246,12.95,10.005, NaN
M4, 2012-04-02T16:00:00Z, NaN,301,12.239,15.654,9.458, NaN
